track_id,user_id,playcount,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TRQFAIB128F4262D85,7a9abc21689aba99ad9a5b2997d3edbffb0aca94,1,Farewell / Goodbye,M83,https://p.scdn.co/mp3-preview/180c516bb01c226fc5710b35db3f2c5325c3fabb?cid=774b29d4f13844c495f206cafdad9c86,0ldrZdOXKxH0HWqRdQh4FL,"electronic, ambient, post_rock, french",Electronic,2010,333026,0.167,0.352,6,-12.86,1,0.0317,0.000442,0.102,0.135,0.0389,129.865,4
TRUNSXQ128E078B97D,49b8db3cac6fe5cde2b90679a276afacf205af7a,1,Put Your Head on My Shoulder,Michael Bublé,https://p.scdn.co/mp3-preview/e0e8c538e1d9f9b67a500d88a0c9afe7aef7b456?cid=774b29d4f13844c495f206cafdad9c86,25p79MP7p4HRWtS0pPEcpf,"jazz, cover",,2011,266866,0.25,0.253,2,-13.568,1,0.0327,0.78,0.000849,0.14,0.103,119.399,4
TRAPCNK128F427D7B5,0326c9f62d84b8b5c8ceedf84cc23b059e8ab78b,1,You Appearing,M83,https://p.scdn.co/mp3-preview/738cf42720d393b31264b0e0e7143be6cdcad527?cid=774b29d4f13844c495f206cafdad9c86,0i1YzVOlsgHMhiGgOqDcgn,"electronic, ambient, chillout, piano, downtempo, love, beautiful, chill",Electronic,2010,218586,0.329,0.232,2,-10.866,1,0.0303,0.784,0.595,0.176,0.238,96.044,4
TRFQDHT128F4277E01,bc6aa6dcc773bf06271d955994f7b9af9f383455,1,Even Cowgirls Get The Blues,The Gaslight Anthem,https://p.scdn.co/mp3-preview/6e34570e36bc1fbb4a035f79783fdd0032c6630d?cid=774b29d4f13844c495f206cafdad9c86,1i2OJwKdX1aZNZG4JEutp1,"rock, punk_rock",Rock,2008,214680,0.429,0.776,8,-4.981,0,0.0318,0.00713,0.0,0.107,0.297,139.996,3
TRAOGDO128F42B9A6F,42f7cccd4c85af220f40c98cefe6220d037df9c2,1,I'd Like to Walk Around in Your Mind,Vashti Bunyan,https://p.scdn.co/mp3-preview/78e22f554fb413742d78cd50afa3274fa451b29e?cid=774b29d4f13844c495f206cafdad9c86,0r33KnXE5JmEck2V9uUbbd,"female_vocalists, folk, 60s",Folk,2007,137760,0.205,0.278,0,-11.931,1,0.0519,0.93,0.000179,0.111,0.493,63.164,4
TRXHWIA128E078A9BB,02c4bb652857d3ed516f8dc2fd3ea58f51f55d90,2,Cruel Summer,Bananarama,https://p.scdn.co/mp3-preview/47d13ef240a58bef051d362ba4f11ff13b90bf81?cid=774b29d4f13844c495f206cafdad9c86,0BmUCeyXpTrUVahHKVFxuB,"pop, female_vocalists, dance, 80s, new_wave",,1984,209573,0.665,0.907,1,-5.828,0,0.0278,0.25,0.00855,0.0537,0.932,108.429,4
TRRNNKX12903CE6BE9,aeec9b51467c1bd2b98ffb64b6d24df2fd5551a0,12,An Honest Mistake,The Bravery,https://p.scdn.co/mp3-preview/c1f257b271ec273f27ffc0695a87184370eae633?cid=774b29d4f13844c495f206cafdad9c86,0e5BG5P7sU8BX2hwLz4uDP,"rock, electronic, alternative, indie, alternative_rock, indie_rock, new_wave, post_punk, 00s, britpop",,2014,218200,0.462,0.785,2,-8.117,0,0.0287,3.96e-06,0.557,0.121,0.672,140.053,4
TRYMRST128E078373F,8d517added16121895e1f2c2ade86c56f196bbc4,1,Selling The Drama,Live,https://p.scdn.co/mp3-preview/06aa82c32f8f430ba9ea167fc6ccb6c8e311d934?cid=774b29d4f13844c495f206cafdad9c86,0PCjVBxICO9AOjKUD2lKwc,"rock, alternative, alternative_rock, 90s, grunge",Rock,2004,205413,0.448,0.901,6,-6.722,1,0.0627,0.0121,0.000148,0.127,0.406,124.525,4
TROEDVL128F428649A,b5fe83b6f2e19ace41ad5e14b69647c098d3c54c,6,I Will Be Heard,Hatebreed,https://p.scdn.co/mp3-preview/9561d9398a720b8cbdd99b401a1150de61650b84?cid=774b29d4f13844c495f206cafdad9c86,020KeD2fwlS3H7KPRHyvWm,"metal, hardcore, metalcore",Metal,2002,178666,0.583,0.908,1,-4.761,1,0.089,7.56e-05,0.0,0.039,0.564,92.655,4
TRVXCWD128F42606B3,893708025e40cf3ab239f6b5b414345962c2a4dc,1,Someone Great,LCD Soundsystem,https://p.scdn.co/mp3-preview/8cd01b585be5903f2a9b5740b59ecb3bd9333272?cid=774b29d4f13844c495f206cafdad9c86,1AwKnzzOOJa6iEbcSyCWCk,"electronic, alternative, indie, dance, electro",Electronic,2007,390013,0.722,0.894,7,-5.903,1,0.0325,0.0418,0.00374,0.11,0.396,113.003,4
TRSHTER12903CE5606,2e86e679aa94c57a29e6b7332f2f38c3e8995560,1,Teenage Dirtbag,Wheatus,https://p.scdn.co/mp3-preview/ab51e5bf4cffc47f406ab012b0317af162c36773?cid=774b29d4f13844c495f206cafdad9c86,01A95iL1uQNKyBMa864kjz,"rock, alternative, indie, pop, alternative_rock, punk, soundtrack, punk_rock, 90s, 00s, pop_rock",,2016,242880,0.617,0.793,4,-6.547,1,0.0518,0.323,0.000146,0.12,0.597,94.64,4
TRVVJHW128F4263A02,27b48b76886e24a549851d7954dce99b9f3b30ab,1,A Face In The Crowd,Tom Petty,https://p.scdn.co/mp3-preview/05a848b60149e66e7b368e924451857b55a2c3ec?cid=774b29d4f13844c495f206cafdad9c86,4tSZr210OTY6upjNYfEYUI,"rock, classic_rock, 80s",Rock,1989,239306,0.678,0.619,4,-13.386,0,0.0266,0.114,0.005,0.0609,0.803,105.577,4
TRAOIAH128F92F707B,09248b2aec7c7fed6d4fb2a012e3b185fbb1ff36,6,It Was A Good Day,Ice Cube,https://p.scdn.co/mp3-preview/091bba1ea946b2b8e5d210d80ccf053109f60225?cid=774b29d4f13844c495f206cafdad9c86,0epZHT6UAeiHJnk4VkTSRS,"rap, 90s, hip_hop",Rap,2014,260213,0.781,0.745,5,-5.885,0,0.0875,0.134,0.0382,0.0273,0.828,82.385,4
TRGNNRA128F429E9B6,d05c527f0ae72bce2e5c885d0e96fbc1bdf6dded,1,Hold Heart,Emilíana Torrini,https://p.scdn.co/mp3-preview/7d5df2ef5a14482d1ec39d361626df5e973167c8?cid=774b29d4f13844c495f206cafdad9c86,3ZiHZxX2ZoK99vR5nJPJtd,"female_vocalists, chillout, trip_hop",,2008,124360,0.63,0.181,9,-10.669,0,0.0458,0.901,0.000813,0.107,0.238,127.364,4
TRCQFJI128F4284EEE,a7e7c530da2f45182d07de93ecba3be0b43ebc6c,1,Never Felt This Way,Alicia Keys,https://p.scdn.co/mp3-preview/e3a3175defc9f69d99e10d1f8212ac70a948f66f?cid=774b29d4f13844c495f206cafdad9c86,0uUwnByckydEF8r0ifZ5ke,"female_vocalists, soul, rnb",RnB,2001,120933,0.489,0.135,4,-11.504,1,0.0395,0.94,2.25e-05,0.139,0.411,105.148,4
TRXZTTJ12903CD43B8,0a0a9b7bf6b4c5e23483445605986c415eacc963,2,Periscopes of Consciousness,Shpongle,https://p.scdn.co/mp3-preview/f7b6b12511aa1221164595f78578420bc02f98c9?cid=774b29d4f13844c495f206cafdad9c86,2Yv5JlP1qab9Ta2wda9Mqn,"electronic, ambient, psychedelic, trance, electro, downtempo",,2005,113800,0.318,0.708,4,-8.713,1,0.0359,5.73e-05,0.113,0.356,0.132,135.004,4
TRJLTZJ12903CCBC23,f28fafe9857d072bd4c9fadc4995567bb205c8f3,1,Cast Me Aside,Drowning Pool,https://p.scdn.co/mp3-preview/42bb3820c99d74b534538bf70135bf2910968f65?cid=774b29d4f13844c495f206cafdad9c86,0wLuuggTVccdh3FHvL9eCq,"metal, heavy_metal, nu_metal",,2004,252640,0.544,0.948,4,-3.864,1,0.0788,4.36e-05,2.08e-06,0.0691,0.55,113.982,4
TRWPYIL128F933C141,071d16ace1be08db49dc974c82618bdf44c08963,1,Be By Myself,Asher Roth,https://p.scdn.co/mp3-preview/29a9e6aaf17f5271d87c038796e9308638b10e56?cid=774b29d4f13844c495f206cafdad9c86,4M3CfSkWImC1918p3M7bbU,hip_hop,,2009,262666,0.742,0.732,0,-3.894,1,0.0606,0.012,0.0,0.126,0.623,110.021,4
TRXBALC128E0792111,04bc863f1fd619c78a05773309bc0180c011bef2,1,This Apparatus Must Be Unearthed,The Mars Volta,https://p.scdn.co/mp3-preview/e834336ee0d8b3cfff45503c22b81978fc986a79?cid=774b29d4f13844c495f206cafdad9c86,1gxBA8cHJsd62SawLiNBlg,"experimental, progressive_rock, psychedelic",Rock,2003,297960,0.261,0.947,11,-3.181,0,0.228,0.00245,5.82e-05,0.0903,0.363,124.215,3
TRUFTBY128F93450B8,2b588770dfcb74d0d501e61ff91c6f0e7ff49b95,1,Alejandro,Lady Gaga,https://p.scdn.co/mp3-preview/fc79c08bc9f46cca000a6c75ffe943f6399a7850?cid=774b29d4f13844c495f206cafdad9c86,0CXHrBetrvDx4PwBar1ZWj,"electronic, pop, female_vocalists, dance",Pop,2010,274800,0.626,0.8,11,-6.777,0,0.0435,0.000582,0.00114,0.374,0.353,98.995,4
TRKEDJH128F1486DED,ee482d2e2fa1a15da4adaab02e0309c873dc3c4b,1,Rhineland (Heartland),Beirut,https://p.scdn.co/mp3-preview/7ab99a21a4f796c6c2771ba68f01631af123b127?cid=774b29d4f13844c495f206cafdad9c86,1zt3iOVOg3NkNH3fgR9rdi,"indie, folk, singer_songwriter",,2006,238800,0.196,0.541,2,-6.703,0,0.0361,0.79,0.0582,0.123,0.321,187.521,3
TRQEBRP12903CADD6C,53e136baac0623befb9e6d6273f182e0c8706f34,1,Sky Might Fall,Kid Cudi,https://p.scdn.co/mp3-preview/464e0eefdb78e9b86eac55c5d9ea4556365ba253?cid=774b29d4f13844c495f206cafdad9c86,2Pq2jkcG80UOshPWyAV9gG,"electronic, rap, hip_hop, chill",Rap,2009,220906,0.564,0.715,10,-7.654,0,0.15,0.243,0.127,0.244,0.355,194.277,4
TRDGUPO128F9332CF6,e18f59bb300a01fcff38d29935f6991e8fec4f0f,3,Down To Earth,Bungle,https://p.scdn.co/mp3-preview/7ee68b12ed4084db1b59ff5f8ad29cbd279a8fef?cid=774b29d4f13844c495f206cafdad9c86,4Atkdf9dK6M0D4Z8buuFRb,drum_and_bass,Pop,2007,378805,0.503,0.904,10,-6.521,0,0.0606,0.00132,0.886,0.133,0.373,174.013,4
TRWVXJG128F93376A0,0e24fed21f9eb236406e08bb0ae2ed78461da8d5,1,Smokin' In The Boys Room,Mötley Crüe,https://p.scdn.co/mp3-preview/58bffe5d555234c241e2afb80c2f616023ae2bcd?cid=774b29d4f13844c495f206cafdad9c86,00OyubZNuyM0kbzGO5K6Oh,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal, cover",,2005,207400,0.394,0.947,2,-5.59,1,0.0723,0.00443,1.06e-06,0.287,0.6,135.059,4
TRKCDTK128F428191A,d4a98b3e715596b271a4213dd064919f593b00fa,2,Hope There's Someone,Antony and the Johnsons,https://p.scdn.co/mp3-preview/7b1a83af86002a0058865f7dd1abbd481823ef7b?cid=774b29d4f13844c495f206cafdad9c86,09ZGF6mwJVzw5jxqbtT53E,"alternative, indie, pop, experimental, folk, singer_songwriter, piano, love, beautiful, 00s",,2005,261200,0.294,0.184,6,-10.421,1,0.0405,0.979,0.0115,0.143,0.0812,141.245,1
TRGMZNT128F92DE267,325436a0c79cff6a57409abf851c30371232dc62,3,Tim McGraw,Taylor Swift,https://p.scdn.co/mp3-preview/0a61ccfab74cbd52571fd03c7b48fa09c1f33abe?cid=774b29d4f13844c495f206cafdad9c86,0boy2Iv10PJhYX458KPPtG,"female_vocalists, country, love",Country,2014,231904,0.547,0.445,0,-8.558,1,0.0254,0.525,0.0,0.126,0.419,151.949,4
TRIOCFQ128F93475FD,452fff700b716c7925dc73e9e4efb28a5c58e0e0,4,Upset,PANTyRAiD,https://p.scdn.co/mp3-preview/71046d1209449892609f69323f07ca764bccca9b?cid=774b29d4f13844c495f206cafdad9c86,2X3V6L05WscYRw5sSkrDdx,"electronic, idm",Electronic,2009,242292,0.761,0.535,7,-8.683,1,0.231,0.0867,0.477,0.0428,0.276,79.898,4
TRWIFBN128F9308699,62cef7070a35509b16febd10e48214821c274f7d,1,The Hazards of Love 4 (The Drowned),The Decemberists,https://p.scdn.co/mp3-preview/0271bea9b35bb965f9ac5e3a5dcce70cff4624c7?cid=774b29d4f13844c495f206cafdad9c86,2bSba8w4Wj6kpRb7tEdUi6,"indie, folk, indie_rock, chillout, acoustic, country, male_vocalists, 00s, chill",Rock,2009,357213,0.504,0.469,7,-8.44,1,0.0279,0.124,1.47e-05,0.106,0.0871,127.329,4
TRDLCNU128F93173BD,a1eb9293ce6f0f858dbc68076f603f2edb39609c,1,Satellite Mind,Metric,https://p.scdn.co/mp3-preview/e03d43f6f4f0449e4eabf020f6e479627fa933b9?cid=774b29d4f13844c495f206cafdad9c86,0OkjbthVrVNdzApaGJNPLR,"rock, indie, female_vocalists, indie_rock",Rock,2009,222960,0.487,0.938,6,-5.675,0,0.0626,0.000796,0.0373,0.305,0.813,156.994,4
TRUURDA128F934B490,4bda9e8eb6f83f705cbfb71e1f9d3622defdd9ee,1,Acolyte,Delphic,https://p.scdn.co/mp3-preview/1ce00d3fbdc0e814a6d908f0986cb597c7f25deb?cid=774b29d4f13844c495f206cafdad9c86,0tDQlbai118vuyC1p59YYn,"electronic, instrumental, chillout, psychedelic",,2010,531306,0.417,0.964,9,-5.251,0,0.0408,0.000632,0.663,0.0921,0.232,133.971,4
TRDLMWP128F426BF6C,4fd7681ed3fea5793682503bf3b7ab26f6610c5b,1,Ragged Wood,Fleet Foxes,https://p.scdn.co/mp3-preview/621d6510eb943d851b159f9d91d41a68a74e8637?cid=774b29d4f13844c495f206cafdad9c86,0CCnBol2JNuwYxdMvhamcA,"rock, alternative, indie, folk, indie_rock, 00s, mellow",,2008,305320,0.355,0.685,4,-5.963,1,0.0299,0.103,0.0114,0.0624,0.169,103.695,4
TRUCIRG128F93450A1,95ebfa4440105d0ffb64a3e7cda5dc69b4009954,2,Turn My Swag On,Soulja Boy,https://p.scdn.co/mp3-preview/24c0046f8ad2e9c161e21010453ff1e7eddb79e2?cid=774b29d4f13844c495f206cafdad9c86,0MVDRpM10X4guL5BLKmU2r,"rap, hip_hop",,2009,208613,0.551,0.716,11,-3.166,1,0.0264,0.000908,0.0,0.377,0.494,150.125,4
TRQNOUX128F42436FF,9afc9d9c62080909a8b4e7a96dc8400ecbc2552d,1,I Don't Believe In Your Love,Avantasia,https://p.scdn.co/mp3-preview/b5388b5fe92b3c3680a51a42e41af143275c7d95?cid=774b29d4f13844c495f206cafdad9c86,19cgnVYQyOWcqTH3lth0L4,"power_metal, symphonic_metal",,2008,333866,0.425,0.978,7,-2.743,0,0.0733,0.000833,1.37e-05,0.0305,0.255,153.055,4
TRFRJAY128F1465267,2f017363c3e42556294b78fc95bc608da1b00141,1,Black River,Amos Lee,https://p.scdn.co/mp3-preview/53ba56f7e9be8328f3259a4b333cb7afe1d17bf7?cid=774b29d4f13844c495f206cafdad9c86,27B2A9ARKg6kLdLPsriiAU,"folk, soul, acoustic, guitar",,2005,211146,0.427,0.121,9,-17.573,1,0.0449,0.892,0.000257,0.106,0.286,143.686,4
TRISZNC12903CA4806,152309da9e389abb28b8ac4bffc01308a12a21a6,1,Do I,Luke Bryan,https://p.scdn.co/mp3-preview/82323f1437ff806c29f5fd63fc5f87374b25a620?cid=774b29d4f13844c495f206cafdad9c86,0aYgF3SUk1AxDpIdv5oAxO,country,Country,2009,239413,0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,4
TRQBHBG128F422FD85,be81376743d3532c3a3f9f80878b986cbd43eec0,1,Police Truck,Dead Kennedys,https://p.scdn.co/mp3-preview/a6201af4f8dda55ef0c30618db281fddf6eeb30b?cid=774b29d4f13844c495f206cafdad9c86,0c9N9WYyabs7kNg8i8LJSn,"punk, 80s, hardcore, punk_rock",,2004,175026,0.276,0.944,4,-4.265,1,0.152,0.0583,0.00142,0.811,0.47,185.511,4
TRJKUUT128F4247F5E,916f1e02cee5319f9f19c62a8a5270ff04aeb490,1,So Haunted,Cut Copy,https://p.scdn.co/mp3-preview/62f4b39edd53acae7e45d78982bc45bbe7415f62?cid=774b29d4f13844c495f206cafdad9c86,08fNM1EU6GnebBtv3Btl4d,"electronic, indie, indie_rock, dance, electro, indie_pop",,2008,268986,0.549,0.93,8,-3.382,1,0.0306,0.0211,0.283,0.136,0.659,126.005,4
TRMJSHT128F422A802,d5878d70f8ac4cc983a6419d05a46d8d53cf9e59,1,Come Clarity,In Flames,https://p.scdn.co/mp3-preview/5811e575dd3e9cd75b244c935b43d36f2ed3afce?cid=774b29d4f13844c495f206cafdad9c86,0nqgGLFR00i0LpqEj9nlcU,"metal, death_metal, melodic_death_metal",Metal,2006,255712,0.37,0.928,10,-4.859,0,0.115,0.000941,0.346,0.145,0.0965,149.714,4
TRIOJTX128F932DDA1,b0ac96aaf2b4044e6ae2517978e6da6b6a98ff52,3,Chinese,Lily Allen,https://p.scdn.co/mp3-preview/a1301caf4ce16a90ff3f96a880ec2add49561711?cid=774b29d4f13844c495f206cafdad9c86,1GtArd5jgGmLQAU2Cxzo4b,"pop, female_vocalists, british, indie_pop, love, britpop",Pop,2009,208213,0.541,0.925,7,-6.585,0,0.0843,0.141,0.0,0.134,0.357,143.011,4
TRIMYCU128E07896B3,073f6ffff317d12618f1ac747bd7661f892513ed,1,Deserted Cities Of The Heart,Cream,https://p.scdn.co/mp3-preview/b677e4a16b6a4f455743f7191ecc09f2101f2af6?cid=774b29d4f13844c495f206cafdad9c86,0yXkhAZ2jPqWbzjHEa9H6Y,"rock, classic_rock, blues, psychedelic, 60s, psychedelic_rock, guitar, blues_rock",Rock,2005,218466,0.518,0.832,7,-10.829,1,0.0372,0.154,3.03e-06,0.344,0.791,127.549,4
TRDJZFF128F92D2627,6946d2b53b17c4c871b5f6034f57e80fdd4c4bc5,1,Kotov Syndrome,Rise Against,https://p.scdn.co/mp3-preview/2aadd27a24e829d79775dc8a45fedf1a317e5542?cid=774b29d4f13844c495f206cafdad9c86,0Fi613NK9JHWt1g0CY82Pa,"punk, hardcore, punk_rock",Rock,2012,184760,0.207,0.988,5,-2.281,0,0.111,0.00033,0.0,0.123,0.441,156.186,4
TRAXEWG12903CB2CC3,397330826d0af0b0d1741dc2d0a0870cdc729c36,1,Madder Red,Yeasayer,https://p.scdn.co/mp3-preview/234856a3a797aaa4f10c05390710e1a2177e1baa?cid=774b29d4f13844c495f206cafdad9c86,0m7SrrXFJ0DIueUB5FGGFZ,"electronic, indie, experimental, indie_rock, psychedelic, beautiful",,2010,243680,0.495,0.833,4,-8.123,0,0.0361,0.00938,0.0132,0.142,0.256,81.975,4
TRGBWBS128F92D7215,b3f79225bc3d809a589b4577ec6603576c5838b4,1,Can't Say What I Mean,Kaiser Chiefs,https://p.scdn.co/mp3-preview/63fe8e7b2afa5d0eee09a7f0824aa8fd95b6b699?cid=774b29d4f13844c495f206cafdad9c86,1BNwmWdM8ahpxWwfYETyNt,"rock, indie, indie_rock, 00s, britpop",Rock,2008,166760,0.314,0.969,6,-3.496,1,0.0516,0.000337,1.84e-05,0.172,0.513,161.455,4
TRPAFCY128F931119B,f657d9b2c33d88886d4d672b39208d5cb3772510,4,A Certain Romance,Arctic Monkeys,https://p.scdn.co/mp3-preview/86b717f29a75399918886faa8c896bacd5e6d3fb?cid=774b29d4f13844c495f206cafdad9c86,0eDQj41kzBhMKQIkTt6OJR,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,2006,331200,0.455,0.881,11,-5.587,1,0.0401,0.000566,6.06e-05,0.11,0.201,137.949,4
TRUFTBY128F93450B8,d30f5546187a584209b83d763b40aa482e48337d,1,Alejandro,Lady Gaga,https://p.scdn.co/mp3-preview/fc79c08bc9f46cca000a6c75ffe943f6399a7850?cid=774b29d4f13844c495f206cafdad9c86,0CXHrBetrvDx4PwBar1ZWj,"electronic, pop, female_vocalists, dance",Pop,2010,274800,0.626,0.8,11,-6.777,0,0.0435,0.000582,0.00114,0.374,0.353,98.995,4
TRXYSSU128E0793B8C,4f565f444bc9c806c3be2297dc29cf590f8d03ff,1,Ty Cobb,Soundgarden,https://p.scdn.co/mp3-preview/2f6504d5e803a29d71db290466dbbf50400ede33?cid=774b29d4f13844c495f206cafdad9c86,0rkP8W53azT0Jh1lVOCdds,"alternative_rock, hard_rock, 90s, grunge",Rock,1997,187026,0.474,0.988,0,-9.238,1,0.0654,0.00119,0.324,0.0443,0.205,134.853,4
TRPXPKZ128F4263A05,26c415e72d9e85eb18d6c88d567b3eb5b605c668,5,Yer So Bad,Tom Petty,https://p.scdn.co/mp3-preview/508e768dc746451c672ac642843af1e4be5854db?cid=774b29d4f13844c495f206cafdad9c86,10WjyQAAhruRIDq5JVbUh6,"rock, classic_rock, 80s",Rock,1989,185426,0.568,0.551,7,-12.909,1,0.0281,0.00818,0.0,0.179,0.75,90.449,4
TRDTWRO128F427B6B0,4033a9d7b6b49460f4e3587d7460248567a48911,1,Sofa Song,The Kooks,https://p.scdn.co/mp3-preview/075b0bf2c64b9ffa7e2675226188a1235e2246f9?cid=774b29d4f13844c495f206cafdad9c86,0Vfgpl5VpDBQexEPYUqaQK,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2006,133253,0.425,0.949,1,-3.828,0,0.104,0.0101,1.79e-05,0.296,0.718,80.331,4
TRQJLCO128F42BCC0A,41010eb029ebc0b50dc866ea329a78eeaf75e359,6,"Jumpin', Jumpin'",Destiny's Child,https://p.scdn.co/mp3-preview/900921fe7ea36b001edc1c21f146c4732ff43032?cid=774b29d4f13844c495f206cafdad9c86,00d4LaLc5pWPeQRJF4kPDj,"pop, female_vocalists, dance, soul, 90s, hip_hop, rnb, 00s",RnB,2012,227946,0.776,0.719,1,-4.22,1,0.0531,0.00598,0.00096,0.0359,0.691,88.978,4
TRAUWUX128F92FE41C,37135367557bf42e054f0cd51ac0555cf113c934,1,When You Say Nothing At All,Alison Krauss,https://p.scdn.co/mp3-preview/b161bace583d8c3cee0dffbaf844b899e8e493bc?cid=774b29d4f13844c495f206cafdad9c86,0zu7EjQ4ij0uVpqp9eGR1J,country,Country,1995,260800,0.669,0.244,3,-12.493,1,0.0267,0.757,0.00016,0.0841,0.326,86.707,4
TRVUGOX128E0784629,727e379f8c0beb830f4dfc41b80de7aa99e1f062,5,Don't Cry (original),Guns N' Roses,https://p.scdn.co/mp3-preview/a6995c83d49695993e32fd434b7a67813782fee0?cid=774b29d4f13844c495f206cafdad9c86,0uFfoTnmDD9K03PH1jiZOJ,"rock, metal, classic_rock, hard_rock, 80s, 90s, love",Rock,2004,284093,0.446,0.655,11,-7.439,1,0.0335,0.00294,0.00348,0.0978,0.3,124.63,4
TRPHPKY128F428D304,725956da6ef9a79d941fa63516838f4e21651df0,1,Race Car Ya-Yas,Cake,https://p.scdn.co/mp3-preview/f32f8d718912e11751347cc741f7337520e6bf6f?cid=774b29d4f13844c495f206cafdad9c86,0M3fsEibK2tI71pxmMK1ZR,"rock, alternative, alternative_rock, 90s, funk, pop_rock",Rock,1996,81053,0.599,0.77,9,-7.471,1,0.0463,0.0927,0.00135,0.234,0.809,119.277,4
TRWAQOC12903CB84CA,39da7c3b9bba0c8688a6c223765f4774bc4fd58b,2,Sexy Bitch,David Guetta,https://p.scdn.co/mp3-preview/282100e2282a5d4e2fe9894e6b19129da7353af7?cid=774b29d4f13844c495f206cafdad9c86,01N6xy2PX9fKVfrA2YOkYd,"electronic, dance, house",,2009,193800,0.81,0.595,11,-5.812,0,0.0579,0.0673,0.000764,0.119,0.813,130.018,4
TRBAUVN128F932FEF8,c98040f7dc0dad75ad5d1848306c2bbb76211c6a,1,Oops!...I Did It Again,Britney Spears,https://p.scdn.co/mp3-preview/7fb86827422540ad01f65870375fef055412f034?cid=774b29d4f13844c495f206cafdad9c86,095uakqDYR50Uza0mxvPWB,"pop, female_vocalists, dance, 00s",Pop,2014,211786,0.751,0.82,1,-5.351,0,0.0435,0.34,1.83e-05,0.255,0.886,95.045,4
TRLDUCS128F14979BF,788d32254683efb581e130c228d568c2ba6eda55,1,Spectacular Views,Rilo Kiley,https://p.scdn.co/mp3-preview/a91271cd9f6727313b502409f7b1040941ef2261?cid=774b29d4f13844c495f206cafdad9c86,2GqgTyx7O2P0StUbHZpjqM,"indie, female_vocalists, indie_rock, indie_pop, emo",Rock,2002,380266,0.307,0.646,0,-7.416,1,0.042,0.0127,0.101,0.116,0.345,157.421,4
TRZALGW128F4296174,cd069bb40f15246036c91757026e6e663c9626cc,1,Nothing Better,The Postal Service,https://p.scdn.co/mp3-preview/0c2150cb6b8c5fe484a0d25e159ed88df92b0bd3?cid=774b29d4f13844c495f206cafdad9c86,5innFMtY3a7f2PvUZsfCWQ,"electronic, alternative, indie, pop, indie_rock, indie_pop, love",,2003,226613,0.704,0.674,2,-7.389,1,0.0308,0.175,0.0518,0.0978,0.698,134.981,4
TROFJXZ128F93069FE,2baf4e52e1bbf110964b06c1b8bc181d178a850d,1,Blue Shoes,Katie Melua,https://p.scdn.co/mp3-preview/1a406e785f72daa8245cd9b6d44b162ef4b5a0de?cid=774b29d4f13844c495f206cafdad9c86,0ONHjJWkce95vg55FfoAjn,"female_vocalists, jazz, chillout, blues",,2005,279400,0.468,0.134,2,-16.233,0,0.0324,0.86,8.3e-05,0.165,0.128,125.84,4
TRRXGAK128EF349F1A,a22f818d87f2e2251300471d52d46aa5fcfed824,5,The Way I Are,Timbaland,https://p.scdn.co/mp3-preview/64b74d790e4acccc1c5c7c23a61b9384974e32c0?cid=774b29d4f13844c495f206cafdad9c86,00kWD5epu4wiM22phqiAB5,"pop, dance, rap, hip_hop, rnb",,2007,228026,0.61,0.946,6,-3.729,1,0.0433,0.00738,1.61e-06,0.692,0.904,119.959,4
TRHVDTF128F428D64C,8cc290796ba3ef67c8fe0025a638808e653293a7,1,Paramilitar,Ska-P,https://p.scdn.co/mp3-preview/f39310642d5b7bdd808f3fbb6c95779ccfabb576?cid=774b29d4f13844c495f206cafdad9c86,1EJda9J2hQo7dQx3SXjO3X,ska,Reggae,2014,237133,0.659,0.958,7,-2.975,1,0.0561,0.0285,5.74e-06,0.0366,0.759,109.058,4
TRMRZAE128F92E3698,68e34f3cb6da86ddf13cef9caa0c9a8f72fae374,1,La Femme Parallel,Thievery Corporation,https://p.scdn.co/mp3-preview/bd87db6c992df6bf325f112a1427e4ebad25208a?cid=774b29d4f13844c495f206cafdad9c86,1lyFK9vWkI6LACY9tTXbvv,"electronic, chillout, trip_hop, downtempo, lounge",Electronic,2009,269240,0.561,0.561,7,-9.09,0,0.0275,0.0129,0.821,0.564,0.149,80.007,4
TRISNHO128F9335979,cf004b08eb540930ea2e63a01ed30c8288d1f7ef,3,Kiss Me Thru The Phone,Soulja Boy,https://p.scdn.co/mp3-preview/37112a3dd778d16b38016fdf14b6aa40be2cbfc5?cid=774b29d4f13844c495f206cafdad9c86,0FyYtLHz7X11K5G43TTErL,"rap, hip_hop",,2010,193413,0.758,0.695,7,-4.329,1,0.102,0.0159,0.0,0.053,0.801,149.984,4
TRABHTY12903CCE195,621231bc41bdc6478280b45dd2e4cc3e86208048,1,The Blue Cafe,Chris Rea,https://p.scdn.co/mp3-preview/acebf9b6d9dfaa7d6853b43a6b16cad26b179c81?cid=774b29d4f13844c495f206cafdad9c86,20RXdgSiUNeqZ0CFM3Ulw2,"rock, blues, blues_rock",,1998,287239,0.703,0.759,2,-8.97,0,0.03,0.229,0.000126,0.119,0.873,139.928,4
